conversation_id	turn_id	id	query	original	sparse
125	6	125_6	Why would leaf litter affect Goliath frogs' size?	Why would leaf litter affect its size?	"{""Why would leaf litter affect Goliath frogs' size?"": 0.10680497580360143, ""Why would leaf litter affect Goliath frog's size?"": 0.10617932140521179, ""Why would leaf litter affect the Goliath frog's size?"": 0.10484809477264566, ""Why would leaf litter affect a Goliath frog's size?"": 0.10344335984333758, ""Why would leaf litter affect Goliath frogs size?"": 0.10130426275474949, ""Why would leaf litter affect a frog's size?"": 0.10076441985869955, ""Why would leaf litter affect the size of Goliath frogs?"": 0.10016557669640287, ""Why would leaf litter affect the size of Goliath frog?"": 0.09335516232472102, ""Why would leaf litter affect the frog's size?"": 0.09175647347190018, ""Why would leaf litter affect the Goliath frogs size?"": 0.09137835306873042}"
126	1	126_1	I want to go on vacation somewhere in Europe with good food. What are some beautiful places?	I want to go on vacation somewhere in Europe with good food. What are some beautiful places?	
126	2	126_2	Where should I consider going on vacation for the first time?	Yes, it'll be my first time. Where should I consider?	"{""Where should I consider going on vacation for the first time?"": 0.106463666406858, ""Where should I consider for my first trip to Europe?"": 0.10532076635162066, ""Where should I consider going on vacation in Europe for the first time?"": 0.10222918904396674, ""Where should I consider for my first time in Europe?"": 0.10204281246031657, ""Where should I consider going on vacation?"": 0.10014689813189183, ""Where should I consider my first trip to Europe?"": 0.09882297813503393, ""What cities should I consider for my first trip to Europe?"": 0.09789174319767373, ""Where should I consider?"": 0.09700378474406578, ""Where should I consider going on vacation in Europe for my first time?"": 0.09597163758266357, ""What cities should I consider for my first time in Europe?"": 0.09410652394590918}"
126	3	126_3	What should I not miss on the Coast?	What should I not miss on the Coast?	"{""What should I not miss on the Amalfi Coast?"": 0.09042301384878718, ""What should I not miss on the Coast?"": 0.11485494394612948, ""What should I not miss on the Coast of Amalfi?"": 0.10257426490122118, ""What should I not miss on the Coast of the Amalfi Coast?"": 0.10091386277755374, ""What should I not miss on Bella Italia?"": 0.09489211081161764, ""What should I not miss on Amalfi Coast?"": 0.09426346170747246, ""What should I not miss out on the Amalfi Coast?"": 0.09123976154888148, ""What should I not miss in the Amalfi Coast?"": 0.09066074200439701, ""What should I not miss on Bella Italia's Coast?"": 0.08988293170753778}"
126	4	126_4	What food is Amalfi Coast known for?	What food is it known for?	"{""What food is Amalfi Coast known for?"": 0.13367732036009142, ""What food is Amalfi known for?"": 0.11564278300889588, ""What food is the Amalfi Coast known for?"": 0.10284468817792616, ""What food is the Coast of Amalfi known for?"": 0.09998385665836673, ""What food is the coast of Amalfi known for?"": 0.09952775610829759, ""What food is Amalfi Coast famous for?"": 0.09812686704376862, ""What food is Amalfi coast known for?"": 0.08941948693030641, ""What food is the city of Amalfi known for?"": 0.08849404051703491, ""What food is Amalfi Coast, Italy known for?"": 0.08781877604810585, ""What food is the Coast known for?"": 0.08446442514720641}"
126	5	126_5	What is the Duomo? What is that?	Duomo?  What’s that?	"{""What is the Duomo? What is that?"": 0.11057217104729446, ""What is the Duomo? What\u2019s that?"": 0.10859125607807482, ""What is the Duomo? What is it?"": 0.10765588138982651, ""What\u2019s the Duomo? What\u2019s that?"": 0.10343623389025663, ""What\u2019s the Duomo? What is that?"": 0.09770984825262986, ""What\u2019s the Duomo? What is it?"": 0.09672807126384815, ""What's the Duomo? What's that?"": 0.09522194827903892, ""What is the Duomo? What's that?"": 0.09517602443103147, ""What is the Duomo in Amalfi Coast?"": 0.0938550094123763, ""What's the Duomo? What is that?"": 0.09105355595562288}"
126	6	126_6	What kinds of innovations did the Duomo have?	Cool!  What kinds of innovations?	"{""What kinds of innovations did the Duomo have?"": 0.11107221584657885, ""What kinds of innovations did the Duomo bring?"": 0.10375081734085619, ""What kinds of innovations was the Duomo built on?"": 0.10187646853915414, ""What kinds of innovations were made in the Duomo?"": 0.099949690630786, ""What kinds of innovations were made in the Duomo Cathedral?"": 0.09914340775204546, ""What kinds of innovations did the Duomo Cathedral have?"": 0.09857392088413203, ""What kinds of innovations did the Duomo offer?"": 0.09805341123795493, ""What kinds of innovations did the Duomo introduce?"": 0.09767314368523745, ""What kinds of innovations were made by the Duomo Cathedral?"": 0.09620808628018512, ""What kinds of innovations did the Duomo bring to the area?"": 0.09369883780306983}"
127	1	127_1	Why is it important to reduce runoff in urban areas?	Why is it important to reduce runoff in urban areas?	
127	2	127_2	What practices could I use at home to help reduce runoff?	What practices could I use at home to help?	"{""What practices could I use at home to help reduce runoff?"": 0.11771437401667484, ""What practices could I use at home to help reduce urban runoff?"": 0.11178019256438082, ""What practices could I use at home to help reduce the effects of urban runoff?"": 0.10645179830073064, ""What practices could I use at home to help reduce stormwater runoff?"": 0.10440431274320829, ""What practices could I use at home to help reduce runoff in urban areas?"": 0.09894999918747319, ""What practices could I use at home to help reduce runoff from urban areas?"": 0.09716794899299602, ""What stormwater management practices could I use at home to help reduce runoff?"": 0.09387427839792375, ""What practices could I use at home to help with urban runoff?"": 0.09078487256970623, ""What practices could I use at home to help with stormwater management?"": 0.08973156201495318, ""What practices could I use at home to help?"": 0.08914066121195306}"
127	3	127_3	I’d like to learn more about using a rain barrel. What should I consider?	Maybe I could collect it for my garden. I’d like to learn more about using a barrel.  What should I consider?	"{""I\u2019d like to learn more about using a rain barrel. What should I consider?"": 0.1119230184829606, ""What should I consider if I could collect rainwater for my garden. I\u2019d like to learn more about using a rain barrel. What should I consider?"": 0.10665368982363732, ""What should I consider if I could collect rainwater for my garden. Maybe I could learn more about using a rain barrel. What should I consider?"": 0.0999879246168213, ""What should I consider if I could collect rainwater for my garden. I\u2019d like to learn more about using a rain barrel. I\u2019d like to learn more about using a barrel. What should I consider?"": 0.09939602893173813, ""What should I consider if I could collect rainwater for my garden. I\u2019d like to learn more about using a barrel. What should I consider?"": 0.0993904688913177, ""I\u2019d like to learn more about using a rain barrel. What should I consider for my garden. Maybe I could collect rainwater for my garden. I\u2019d like to learn more about using a barrel. What should I consider?"": 0.09736326157937936, ""I\u2019d like to learn more about using a rain barrel. What should I consider for my garden. Maybe I could collect rainwater for my garden. I\u2019d like to learn more about using a rain barrel. What should I consider?"": 0.09709278595453628, ""What should I consider if I could collect rainwater for my garden. I\u2019d like to learn more about using a rain barrel. I\u2019d like to learn more about using a rain barrel. What should I consider?"": 0.09650718863502424, ""I\u2019d like to learn more about using a rain barrel. What should I consider for my garden. Maybe I could collect rainwater for my garden. I\u2019d like to learn more about using a barrel. I\u2019d like to learn more about using a barrel. What should I consider?"": 0.09601906530326239, ""What should I consider if I could collect rainwater for my garden. I\u2019d like to learn more about using a rain barrel. I\u2019d like to learn more about using a barrel. I\u2019d like to learn more about using a barrel. What should I consider?"": 0.09566656778132268}"
127	4	127_4	I live in Seattle and have a big lawn. How big should it be? How much can I save?	I live in Seattle and have a big lawn. How big should it be? How much can I save?	"{""I live in Seattle and have a big lawn. How big should it be? How much can I save?"": 0.10832715984911429, ""How big should my lawn be? How much can I save?"": 0.10782254675957646, ""I live in Seattle and have a big lawn. How big should it be? How much can I save with a rain barrel?"": 0.10187254119108737, ""How big should my lawn be? How much can I save with a rain barrel?"": 0.10161633860445625, ""I live in Seattle and have a big lawn. How big should it be? How much can I save using a rain barrel?"": 0.09933378599215913, ""I live in Seattle and have a big lawn. How big should it be? How much can I save by using a rain barrel?"": 0.09882674447544432, ""How big should my lawn be? How much can I save using a rain barrel?"": 0.09592687159692005, ""How big should my lawn be for a rain barrel? How much can I save?"": 0.09573956595292166, ""How big should my lawn be? How much can I save by using a rain barrel?"": 0.09554907871737543, ""I live in Seattle and have a big lawn. How big should my lawn be? How much can I save?"": 0.09498536686094507}"
127	5	127_5	What are the pros and cons of different materials for rain barrels?	That sounds like a lot of water. How big are normal barrels? And what material should I get? What are the pros and cons of different materials?	"{""What are the pros and cons of different materials for rain barrels?"": 0.11138999946063825, ""How big are normal rain barrels? And what material should I get? What are the pros and cons of different materials?"": 0.10946736064684442, ""How big are normal rain barrels and what material should I get? What are the pros and cons of different materials?"": 0.10068146085474189, ""How big are normal rain barrels? And what material should I get? What are the pros and cons of different materials for rain barrels?"": 0.0999637955091021, ""How big is a normal rain barrel? And what material should I get? What are the pros and cons of different materials?"": 0.09833209151362689, ""How big is a rain barrel? And what material should I get? What are the pros and cons of different materials?"": 0.0979870035724335, ""How big are standard rain barrels? And what material should I get? What are the pros and cons of different materials?"": 0.09679707652637572, ""How big are normal rain barrels? What are the pros and cons of different materials?"": 0.09575088130218427, ""What are the pros and cons of different materials?"": 0.09516477067401666, ""How big are normal rain barrels? And what materials should I get? What are the pros and cons of different materials?"": 0.0944655599400363}"
127	6	127_6	Is it safe to use on my garden?	Is it safe to use on my garden?	"{""Is it safe to use on my garden?"": 0.12153450802159024, ""Is rain water safe to use on my garden?"": 0.10995441991475324, ""Is it safe to use rain barrels on my garden?"": 0.09936667292664451, ""Is it safe to use water from a rain barrel on my garden?"": 0.09877644423544354, ""Is Rain Barrel safe to use on my garden?"": 0.09798601735584334, ""Is Rain Water Safe to use on my garden?"": 0.09784877194733224, ""Is the rain barrel safe to use on my garden?"": 0.09612554008735084, ""Is rain barrel safe to use on my garden?"": 0.09484821859827179, ""Is water safe to use on my garden?"": 0.09406085278213372, ""Is it safe to use in my garden?"": 0.08949855413063652}"
127	7	127_7	What else should I consider when installing a rain barrel?	What else should I consider when installing it?	"{""What else should I consider when installing a rain barrel?"": 0.12622815962108808, ""What else should I consider when installing a rain barrel besides the pros and cons?"": 0.10301956863849401, ""What else should I consider when installing a rain barrel besides size, materials, and safety?"": 0.09896732106541616, ""What else should I consider when installing a rain barrel besides how big it should be, how much it can save, and if it is safe to use?"": 0.097461785059622, ""What else should I consider when installing a rain barrel besides how big it is, how much it can save, and if it is safe to use?"": 0.09656904687877808, ""What else should I consider when installing a rain barrel besides how big it should be?"": 0.09619959498818104, ""What else should I consider when installing a rain barrel besides how big it should be, how much I can save, and if it is safe to use?"": 0.09608086831330155, ""What else should I consider when installing a rain barrel besides how big it is, how much I can save, and if it is safe to use?"": 0.09606934641333281, ""What else should I consider when installing a rain barrel besides how big it should be? How much can I save?"": 0.09556384628184146, ""What else should I consider when installing it?"": 0.09384046273994483}"
127	8	127_8	How do rain gardens compare to rain barrels?	You also mentioned rain gardens earlier. How do they compare?	"{""How do rain gardens compare to rain barrels?"": 0.12338958487243264, ""What are the pros and cons of rain gardens? How do they compare to rain barrels?"": 0.1029411409827958, ""How do rain gardens compare with rain barrels?"": 0.10222838284269815, ""How do Rain Gardens compare to Rain Barrels?"": 0.10015211782877667, ""How do rain gardens compare to traditional rain barrels?"": 0.09934603672632075, ""How do rain gardens and rain barrels compare?"": 0.09919815800518911, ""What are the pros and cons of rain gardens compared to rain barrels?"": 0.09554013013805152, ""What are the pros and cons of rain gardens? How do they compare with rain barrels?"": 0.09298034988706654, ""How do rain gardens compare with traditional rain barrels?"": 0.09259071766544048, ""How does a rain garden compare to a rain barrel?"": 0.09163338105122835}"
127	9	127_9	What are some native plants for my area that I could use?	I’ll try the garden too. What are some native plants for my area that I could use?	"{""What are some native plants for my area that I could use?"": 0.1153705561727508, ""I\u2019ll try the garden too. What are some native plants for my area that I could use?"": 0.10360600880570915, ""What are some native plants for my area that I could use in a rain garden?"": 0.10104893615961091, ""What are some native plants for my area that I could use for a rain garden?"": 0.10081259336800305, ""I\u2019ll try the rain garden too. What are some native plants for my area that I could use?"": 0.09950524802419088, ""What are some native plants for my area that I could use for the rain garden?"": 0.09858220671257056, ""What are some native plants for my area that I could use for my rain garden?"": 0.09691482736151352, ""What are some native plants for my area that I could use in my rain garden?"": 0.09662768218140301, ""What are some native plants for my area that I could use in the rain garden?"": 0.09481617181493796, ""What are some native plants for my area that I could use for the garden?"": 0.09271576939931016}"
128	1	128_1	What’s the science behind why we drink alcohol?	What’s the science behind why we drink alcohol?	
128	2	128_2	What are the causes of alcoholism?	What are the causes of it?	"{""What are the causes of alcoholism?"": 0.14573144635376506, ""What are the causes of addiction?"": 0.11605116260043785, ""What are the causes of Alcoholism?"": 0.10574187644736019, ""What are the causes of alcoholicism?"": 0.09955531544635954, ""What are the causes of adolescent alcoholism?"": 0.09739729700556482, ""What are the causes of alcohol addiction?"": 0.09079249609907653, ""What are the causes of alcoholism in the United States?"": 0.08891261048411817, ""What are the causes of alcoholism in the U.S.?"": 0.08859684246396005, ""What are the causes of adolescence?"": 0.08453183602263842, ""What are the causes of alcohol dependence?"": 0.08268911707671939}"
128	3	128_3	Who is at high risk for alcoholism?	Who is at high risk?	"{""Who is at high risk for alcoholism?"": 0.11888725121981017, ""Who is at high risk for addiction?"": 0.11739990396598643, ""Who is at high risk of developing an addiction?"": 0.1005609850501915, ""Who is at high risk of addiction?"": 0.09921334625559657, ""Who is at high risk for alcohol addiction?"": 0.09656727365664357, ""Who is at high risk for substance abuse?"": 0.09654719031478833, ""Who is at high risk of alcoholism?"": 0.09554804807094766, ""Who is at high risk of developing an alcoholism?"": 0.09285602138241782, ""Who is at high risk of developing alcoholism?"": 0.09234318176965546, ""Who is at high risk of becoming addicted to alcohol?"": 0.09007679831396251}"
128	4	128_4	What is a safe amount to drink daily?	What is a safe amount to drink daily?	"{""What is a safe amount to drink daily?"": 0.12815616491147805, ""What is a safe amount to drink daily for teens?"": 0.11199799076538526, ""What is a safe amount to drink daily for teenagers?"": 0.10559978161805822, ""What is a safe amount to drink daily in regards to alcoholism?"": 0.09638494603228245, ""What is a safe amount to drink daily in relation to alcoholism?"": 0.09459460277464526, ""What is a safe amount of alcohol to drink daily?"": 0.09417002712408556, ""What is a safe amount to drink daily for a teenager?"": 0.09299168190045118, ""What is a safe amount to drink daily during adolescence?"": 0.09293836624236171, ""What is a safe amount to drink daily in relation to teens?"": 0.09164826410404141, ""What is a safe amount of alcohol to drink daily for teens?"": 0.09151817452721091}"
128	5	128_5	What do the guidelines say for pregnant women? Why?	What do the guidelines say for pregnant women? Why?	"{""What do the guidelines say for pregnant women? Why?"": 0.1168369749586341, ""What do the U.S. government guidelines say for pregnant women? Why?"": 0.11379963940123383, ""What do the U.S. guidelines say for pregnant women? Why?"": 0.10648085702253325, ""What do U.S. government guidelines say for pregnant women? Why?"": 0.09963017310425493, ""What do the U.S. government guidelines say for pregnant women? Why do they say that?"": 0.09898037788419314, ""What do the U.S. government guidelines say for pregnant women? Why are they contradictory?"": 0.09515925623816342, ""What do the U.S. government guidelines say for pregnant women? Why do they say this?"": 0.09405395255746299, ""What do the U.S. guidelines say for pregnant women? Why do they say that?"": 0.0922377864865793, ""What do the government guidelines say for pregnant women? Why?"": 0.09158946577099669, ""What do the U.S. government guidelines say for pregnant women? Why not?"": 0.09123151657594834}"
128	6	128_6	Is it true that pregnant women in France drink wine with dinner?	But I’ve heard that pregnant women in France drink wine with dinner. Is that true?	"{""Is it true that pregnant women in France drink wine with dinner?"": 0.11528930084111541, ""I\u2019ve heard that pregnant women in France drink wine with dinner. Is that true?"": 0.11141156622434857, ""Is it true that pregnant women in France drink wine with dinner. Is that true?"": 0.10584343414603463, ""But I\u2019ve heard that pregnant women in France drink wine with dinner. Is that true?"": 0.1048259959831919, ""I\u2019ve also heard that pregnant women in France drink wine with dinner. Is that true?"": 0.0977342071067296, ""I've heard that pregnant women in France drink wine with dinner. Is that true?"": 0.0963815985251705, ""Is what I\u2019ve heard that pregnant women in France drink wine with dinner true?"": 0.09275781039606867, ""Is it true that pregnant women in France drink wine with dinner? Is that true?"": 0.09257020317791655, ""Is that true?"": 0.09229526474439499, ""Is the rumor that pregnant women in France drink wine with dinner true?"": 0.0908906188550292}"
128	7	128_7	So you mean that the US suggestion may be too strict? What is the French government's attitude?	So you mean that the US suggestion may be too strict? What is the French government's attitude?	"{""So you mean that the US suggestion may be too strict? What is the French government's attitude?"": 0.1117146742137033, ""So you mean that the US suggestion may be too strict? What is the French government's attitude on alcohol?"": 0.10049512751394657, ""So you mean that the US suggestion may be too strict? What is the French government's attitude towards alcohol?"": 0.10001745049536949, ""So you mean that the US suggestion may be too strict? What is the French government's attitude regarding alcohol?"": 0.09932687758060221, ""So you mean that the US suggestion may be too strict? What is the French government's attitude about alcohol?"": 0.09928070827370258, ""So you mean the US suggestion may be too strict? What is the French government's attitude?"": 0.09894081732003687, ""So you mean that the US suggestion may be too strict? What is the French government's attitude toward alcohol?"": 0.09887651322794469, ""So you mean that the US suggestion may be too strict? What is the French government's attitude regarding alcohol consumption during pregnancy?"": 0.09796570063923056, ""So you mean that the US suggestion may be too strict? What is the French government's attitude towards alcohol consumption during pregnancy?"": 0.09697392971418363, ""So you mean that the US suggestion may be too strict? What is the French government's attitude toward alcohol consumption during pregnancy?"": 0.0964082010212801}"
128	8	128_8	What advice did the Lancet study give for safety?	Tell me about the findings from the Lancet study you mentioned. What advice did it give for safety?	"{""What advice did the Lancet study give for safety?"": 0.12885860877531743, ""Tell me about the findings from the Lancet study you mentioned. What advice did it give for safety?"": 0.11147133261759233, ""What advice did the Lancet give for safety?"": 0.10300004745288116, ""Tell me about the findings from the Lancet study you mentioned. What advice did the Lancet study give for safety?"": 0.10048118175319876, ""Tell me about the findings from the Lancet study you mentioned. What advice did the Lancet give for safety?"": 0.09594130817816625, ""Tell me about the findings from the Lancet study you mentioned. What advice did the study give for safety?"": 0.09302335341483094, ""What advice did it give for safety?"": 0.09241891339896881, ""What advice did the Lancet study give for safety regarding alcohol?"": 0.09233775069051096, ""What advice did the Lancet study give for safety of pregnant women?"": 0.09201279781153988, ""What advice did the Lancet study give for safety regarding light drinking during pregnancy?"": 0.09045470590699346}"
128	9	128_9	I’d like to stop. What are some treatment options?	I’d like to stop. What are some treatment options?	"{""I\u2019d like to stop. What are some treatment options?"": 0.11381203496678907, ""I\u2019d like to stop drinking. What are some treatment options?"": 0.112702685585039, ""What are some treatment options for alcoholism?"": 0.11124635712323754, ""I\u2019d like to stop. What are some treatment options for alcoholism?"": 0.10016664530845992, ""I'd like to stop drinking. What are some treatment options?"": 0.09676918173405928, ""I'd like to stop. What are some treatment options?"": 0.09657709365669709, ""I\u2019d like to stop drinking alcohol. What are some treatment options?"": 0.09636539243917068, ""What are some treatment options?"": 0.09297075768306294, ""I\u2019d like to stop drinking. What are some treatment options for alcoholism?"": 0.09102082683145164, ""I'd like to stop. What are some treatment options for alcoholism?"": 0.08836902467203284}"
128	10	128_10	What are some rehab treatment options to consider?	No, I meant drinking alcohol. What are some rehab treatment options to consider?	"{""What are some rehab treatment options to consider?"": 0.14260953911230909, ""What are some rehab treatment options to consider for alcoholism?"": 0.1102823707922673, ""What are some rehab treatment options to consider for alcohol addiction?"": 0.09601991171724086, ""What are some rehab treatment options to consider for addiction?"": 0.09589715055807689, ""What are some rehab treatment options to consider if you are struggling with alcoholism?"": 0.09490011285804148, ""What are some rehab treatment options to consider if you smoke?"": 0.09396919055284202, ""What are some rehab treatment options to consider if you are addicted to alcohol?"": 0.0921172886244296, ""What are some rehab treatment options to consider if you are struggling with addiction?"": 0.09211681557295101, ""What are some rehab treatment options to consider if you're struggling with alcoholism?"": 0.09179631029479743, ""What are some rehab treatment options to consider for addiction to alcohol?"": 0.09029130991704432}"
129	1	129_1	What are the mechanisms of depression?	What are the mechanisms of depression?	
129	2	129_2	What is the role of serotonin in trazodone?	What is the role of serotonin?	"{""What is the role of serotonin in trazodone?"": 0.11583018598103739, ""What is the role of serotonin in the mechanism of action of trazodone?"": 0.11182161985358194, ""What is the role of serotonin in depression?"": 0.10492247712105628, ""What is the role of serotonin in relation to trazodone?"": 0.10312844001473183, ""What is the role of serotonin in the trazodone mechanism of action?"": 0.09627988929921315, ""What is the role of serotonin in the mechanisms of depression?"": 0.094581072216251, ""What is the role of serotonin in trazodone's effect?"": 0.09398280466364635, ""What is the role of serotonin in trazodone's mechanism of action?"": 0.09355491970874105, ""What is the role of serotonin in the depression process?"": 0.09303160329244302, ""What is the role of serotonin in trazodone's action?"": 0.09286698784929799}"
129	3	129_3	How can I balance dopamine and endorphins?	How can I balance it?	"{""How can I balance dopamine and endorphins?"": 0.11161271829374603, ""How can I balance dopamine levels?"": 0.1091071984848433, ""How can I balance my dopamine levels?"": 0.10705186249953606, ""How can I balance dopamine?"": 0.09874362501199452, ""How can I balance dopamine and endorphins levels?"": 0.09645969827688232, ""How can I balance dopamine and endorphins in the brain?"": 0.09637213173003498, ""How can I balance the levels of dopamine and endorphins?"": 0.09568858497102468, ""How can I balance dopamine levels in the brain?"": 0.09513882001149042, ""How can I balance dopamine in my brain?"": 0.09495607742311338, ""How can I balance the dopamine in my brain?"": 0.09486928329733431}"
129	4	129_4	What foods boost dopamine?	What foods boost it?	"{""What foods boost dopamine?"": 0.1385616679055883, ""What foods boost dopamine levels?"": 0.11526677754205313, ""What foods boost dopamine production?"": 0.11000228951739947, ""What foods boost dopamine in the brain?"": 0.1029985885663389, ""What foods boost dopamine release?"": 0.09265986573528741, ""What foods boost dopamine production in the brain?"": 0.0915991308959906, ""What foods boost dopamine levels in the brain?"": 0.08957982392137798, ""What foods boost serotonin?"": 0.08804251556831774, ""What foods boost serotonin levels?"": 0.08674349397213922, ""What foods boost serotonin production?"": 0.08454584637550726}"
129	5	129_5	How does the phenylalanine convert to tyrosine?	How does the phenylalanine convert to tyrosine?	"{""How does the phenylalanine convert to tyrosine?"": 0.1240851985533276, ""How does phenylalanine convert to tyrosine?"": 0.12142685166201128, ""How does the phenylalanine convert to tyrosine in the brain?"": 0.10523377692688402, ""How does phenylalanine convert to tyrosine in the brain?"": 0.10095647368424837, ""How does the phenylalanine convert into tyrosine?"": 0.09512443349799969, ""How does the phenylalanine convert to tyrosine in your brain?"": 0.09501595280464857, ""How does the phenylalanine convert to tyrosine during sleep?"": 0.09046739810544868, ""How does the phenylalanine convert to tyrosine in the body?"": 0.08967780920436155, ""How does phenylalanine convert to tyrosine in your brain?"": 0.08926787595597989, ""How does the phenylalanine convert to tyrosine in brain cells?"": 0.08874422960509035}"
129	6	129_6	Can stimulant drugs alleviate depression?	Can these drugs alleviate depression?	"{""Can stimulant drugs alleviate depression?"": 0.11837536670787958, ""Can stimulants alleviate depression?"": 0.1169669769041577, ""Can these drugs alleviate depression?"": 0.11184784030921496, ""Can trazodone and other stimulants alleviate depression?"": 0.09865798293655426, ""Can catecholamine analogues alleviate depression?"": 0.09508493096472444, ""Can dopamine and trazodone alleviate depression?"": 0.09437268175279358, ""Can trazodone and other stimulant drugs alleviate depression?"": 0.09423654635886972, ""Can these stimulant drugs alleviate depression?"": 0.09065566460157912, ""Can these stimulants alleviate depression?"": 0.0904206648988497, ""Can trazodone or other stimulants alleviate depression?"": 0.08938134456537694}"
129	7	129_7	Does the Catecholamine Theory of Mood explain the cause of depression?	Does this theory explain the cause of depression?	"{""Does the Catecholamine Theory of Mood explain the cause of depression?"": 0.11562211138906828, ""Does the Catecholamine theory explain the cause of depression?"": 0.10577949220900418, ""Does the Catecholamine theory of Mood explain the cause of depression?"": 0.10386001162041507, ""Does the catecholamine theory explain the cause of depression?"": 0.09918929856085992, ""Does the Catecholamine theory of mood explain the cause of depression?"": 0.09659072236473432, ""Does the Catecholamine Theory of Mood explain the cause of depression"": 0.09644547263301596, ""Does the catecholamine theory of mood explain the cause of depression?"": 0.09455147841039607, ""Does the Catecholamine Theory explain the cause of depression?"": 0.09284273507281988}"
129	8	129_8	Can a person have dopamine and noradrenalin at the same time?	Can a person have both at the same time?	"{""Can a person have dopamine and noradrenalin at the same time?"": 0.12012866313368986, ""Can a person have both dopamine and noradrenalin at the same time?"": 0.11216466468106347, ""Can a person have dopamine & noradrenalin at the same time?"": 0.10277088147630947, ""Can someone have dopamine and noradrenalin at the same time?"": 0.09785215864426619, ""Can a person have Dopamine and Noradrenalin at the same time?"": 0.09773590371435631, ""Can a person have both dopamine & noradrenalin at the same time?"": 0.0967980502876885, ""Can one person have dopamine and noradrenalin at the same time?"": 0.09551247442222069, ""Can a person have Dopamine and noradrenalin at the same time?"": 0.09327781252321372, ""Can a person have dopamine and noradrenaline at the same time?"": 0.0929834686568465, ""Can someone have both dopamine and noradrenalin at the same time?"": 0.09077592246034531}"
129	9	129_9	No, I meant mania and depression.	No, I meant mania and depression.	"{""No, I meant mania and depression."": 0.11613271840785494, ""What are the symptoms of mania and depression?"": 0.10615596667678621, ""Can a person have mania and depression at the same time?"": 0.10328954306937764, ""Can a person have dopamine and noradrenalin at the same time?"": 0.10154023096750951, ""What is the difference between mania and depression?"": 0.10145774173727039, ""Can a person have dopamine and anxiety at the same time?"": 0.100251527518569, ""No, I meant mania and depression. What is the relationship between dopamine and anxiety?"": 0.09388822273129639, ""What is the relationship between mania and depression?"": 0.0934869686281223, ""No, I meant mania and depression. What are the symptoms of mania and depression?"": 0.09261111164208011, ""I meant mania and depression."": 0.09118596862113351}"
129	10	129_10	What are the types of bipolar disorder?	What are the types of bipolar?	"{""What are the types of bipolar disorder?"": 0.138804291144399, ""What are the types of bipolar?"": 0.1219034457768623, ""What are the types of bipolar depression?"": 0.10833428583240717, ""What are the types of bipolar disorders?"": 0.10256540715600684, ""What are the types of Bipolar Disorder?"": 0.10065202180522256, ""What are the types of bipolar Disorder?"": 0.09399038803943728, ""What are the types of bipolar disorder"": 0.09271237457845402, ""What are the types of bipolar disease?"": 0.08221053379437762, ""What are the types of bipolar Disorders?"": 0.07946968152020936, ""What are the types of bipolar mood disorders?"": 0.07935757035262385}"
130	1	130_1	Who are the greatest catchers of all time?	Who are the greatest catchers of all time?	
130	2	130_2	What was Johnny Bench known for?	What was he known for?	"{""What was Johnny Bench known for?"": 0.12841108280887537, ""What was Johnny Bench known for besides being a 10-time Gold Glover and 14-time All Star. He caught 100 or more games for a record-setting 13 consecutive seasons. He hit 389 career home runs. He has the highest WAR for any catcher in history."": 0.09801767184442274, ""What was Johnny Bench known for besides being a 10-time Gold Glover and 14-time All Star. He caught 100 or more games for a record-setting 13 consecutive seasons. He hit 389 career home runs."": 0.0979150164727978, ""What was Johnny Bench known for besides being a 10-time Gold Glover and 14-time All Star. He caught 100 or more games for a record-setting 13 consecutive seasons. He hit 389 career home runs. He has the highest WAR (Wins Above Replacement for position players) for any catcher in history."": 0.09777859146135895, ""What was Johnny Bench known for besides being a 10-time Gold Glover and 14-time All Star. He caught 100 or more games for a record-setting 13 consecutive seasons. He hit 389 career home runs. He has the highest WAR (Wins Above Replacement for position players) for any catcher in history?"": 0.09737212540487294, ""What was Johnny Bench known for besides being a 10-time Gold Glover and 14-time All Star. He caught 100 or more games for a record-setting 13 consecutive seasons. He hit 389 career home runs. He has the highest WAR (Wins Above Replacement for position players) for any catcher in history.?"": 0.09672207531491718, ""What was Johnny Bench known for besides being a 10-time Gold Glover and 14-time All Star. He caught 100 or more games for a record-setting 13 consecutive seasons. He hit 389 career home runs. He has the highest WAR for any catcher in history?"": 0.09615211591517082, ""What was Johnny Bench known for besides being a 10-time Gold Glover and 14-time All Star. He caught 100 or more games for a record-setting 13 consecutive seasons. He hit 389 career home runs and has the highest WAR for any catcher in history."": 0.09606362924439356, ""What was Johnny Bench known for besides being a 10-time Gold Glover and 14-time All Star. He caught 100 or more games for a record-setting 13 consecutive seasons. Bench hit 389 career home runs."": 0.0958256709048158, ""What was Johnny Bench known for besides being a 10-time Gold Glover and 14-time All Star. He caught 100 or more games for a record-setting 13 consecutive seasons. He hit 389 career home runs. He had the highest WAR for any catcher in history."": 0.09574202062837484}"
