	Query_id	Query	Passage_id	Passage	Score
699	146_1-7	OK, and what can I do to make my bike more comfortable?	MARCO_52_365286471-6	"Stand Up Straight One of the biggest things you can do to improve your comfort level on your bike is sit less, and stand more, during all those hours that you spend off it: ""The biggest cause of neck pain often comes from what we're doing the rest of the day, in terms of sitting too much and poor posture ,"" says Moen. ""Being on a bike just tends to exasperate those existing problems, so if you can improve those habits you'll feel better during and after those your rides.""  Now that you know how to ride more comfortably, it's time to celebrate National Bike to Work Week (happening right now!)  the right way: on two wheels, of course.  Photo Credit: Blend Images - Dave and Les Jacobs, Getty"	84.82744667655788
700	146_1-7	OK, and what can I do to make my bike more comfortable?	MARCO_22_486622856-19	The products listed above have been carefully selected and therefore highly recommended for anyone who wants a more comfortable riding experience. So depending on your preference and budget, you should select a bicycle seat that is most appropriate for you.  We hope now you know how to make a bike seat more comfortable.  Keep your bike saddle in the right position, tipped backwards and take the entire seat when sitting.  Don’t sit on the nose of the seat because you won’t feel comfortable there.  There will be excessive pressure on some of your delicate arteries in the lower section.  And it will cause pain and soreness.  When your bike seat is comfortable, you will feel comfortable, and you can ride for long hours.  Using thinner padding and padding apparel is another way to make your bike riding more comfortable.  Making a specifically designed bike cushion can also solve the problem for you.  Just make sure that there is not excessive pressure over any of your muscles in contact with your saddle.	84.29436758952215
701	146_1-7	OK, and what can I do to make my bike more comfortable?	MARCO_52_365286471-1	"8 Ways to Make Riding a Bike More Comfortable | SELF Hit the Road May 12, 2015 8 Ways to Make Riding a Bike More Comfortable Easy ways to avoid common cycling-related aches and pains.  By Amanda MacMilla n Facebook Twitter Pinterest Biking isn't only a great way to stay in shape, it can also be a lot of fun.  And thanks to hundreds of bike lanes and more than 50 bike shares in cities around the country, it's easier than ever to hit the road.  However, even short rides can cause aches and pains in the neck, back or below the belt—especially for new riders.  ""While some believe discomfort is inevitable, there are some simple adjustments that can make riding much more comfortable,"" says Seattle-based physical therapist Erik Moen, founder of BikePT.com.  These eight tips will help you have a more comfortable ride on the roads and trails.  1.  Check Your Saddle Sit on your bike while it's secured in place to check the tilt of your seat.  You should be able to pedal backward (hands-free) without feeling like you're sliding forward or backward.  ""If you're not centered [  on the saddle], you have to push or pull more on the handlebars, which affects ["	80.75743962684646
702	146_1-9	What’s the best bike seat	MARCO_47_1332461670-3	We should point out that the list you see below is in no particular order, this means that each bike seat should be reviewed on its own features/appearance, rather than you simply skipping to the final spot and missing out on what could be the best mountain bike seat for you. A lot of hard work went into this list, so we’re happy to bring this to you finally.  If you’re still with questions at the end, check out our buyers guide section for more info.  You can also get padded bike shorts to add comfort.  View The Best Mountain Bike Seat Below 1.  Schwinn Quilted Wide Cruiser Saddle Check Price on Amazon We are kicking off our list here with style, Schwinn’s quilted wide cruiser road bike saddle is the perfect hybrid — not only is this one of the more comfortable seats we have right now, but it is also a very stylish one!  We’ve included this bike saddle in our list as we believe that style is somewhat of an important requirement for all mountain bike owners out there.  The coil springs underneath this seat provide excellent support under you as you cycle.  We should also point out that this seat is waterproof which means you can ride it in every condition without worry!	71.10307199507952
703	146_1-9	What’s the best bike seat	MARCO_56_269024389-19	We have personally tested out all three seats and can say they all perform great on the trails, but each seat has its own unique benefits. The Shotgun is the best seat for you if: You want the thickest padded seat for your little grom You want your child to have their own handlebars Your bike’s top tube is wider than 2″ The Do Little is the best seat for you if: You plan on using the seat with other bike styles, such as a cruiser or bike with a step-through frame You want the child to sit as low as possible on the frame.  On most mountain bikes, the Do Little sits slightly lower than the others.  The Mac Ride is the best seat for you if: You plan on switching the seat between two or more bikes regularly You want adjustable height footrests Casual Use All of the seats we listed above will work for casual riding, but the Tyke Toter and the UrRider are better suited for casual riding.  Both seats are bulkier and include integrated handlebars for the child.  On the flip side, they are easy to mount and are more affordable.  The Tyke Toter is the best seat for you if: You are concerned about child’s weight (it has no weight limit!)	69.4495349675417
704	146_1-9	What’s the best bike seat	MARCO_15_607981062-4	Plus, it’s perfect for both a double-track seat tube and a clip seat tube. It has a unique 3D groove design to reduce pressure and prvoide maximum comfort of your backside, while it is also well ventilated with a hole at the centre.  The padded bike seat also has a rear light to aid visibility when cycling in the dark.  If you’re looking for the best bike seat for comfort, this is a safe bet.  2. Vandorm Unisex Airflow Gel Saddle Cushion (£19.99) Find Out More Another potential best bicycle seat for women is this unisex saddle by Vandorm helps you ride in comfort and boasts remarkable flexibility and control thanks to its gel cushioning.  Not only that, but its Airflow cutout helps boost blood flow, thus reducing numbness as you ride, and is another particularly ergonomic zone, which only adds to the comfort even further.  If that wasn’t enough, it also comes with a saddle mounting bracket.  3.  Dripex Wide Unisex Gel Bicycle Seat (£22.99) Find Out More Available in blue, green, black or black, , this waterproof pad is the first we’d potentially say is the best bike saddle around – perfect for both men and women, and for both mountain bikes and road bikes.	67.95747636258602
705	146_1-11	No, the bike seat is for me	MARCO_12_1233344609-1	Top 10 Best Bicycle Seat in 2021 Reviews Top 10 Best Bicycle Seat in 2021 Reviews Last updated on January 07, 2021 Choosing a bike saddle is a daunting task that most bike owners face.  Saddle discomfort is something very common and one of the main reasons most people stop riding.  However, it doesn’t have to be that way.  With some little effort, you can get some of the best bike seats that make riding enjoyable.  The difficulty in choosing the best bicycle seat is that no two people are created the same.  If one model works perfectly for you, it doesn’t mean it will be for another person.  To make it easier for you, we have researched some of the best models in the market currently and narrowed down to the best ten.  These are the best bike seat selection for occasional users to high-end racing.  Our selection has kept comfort and performance in mind to help make your selection.  Read on and choose one that best suits you.  Table of Contents [ hide] 10.  Sunlite Cloud 9 Bike suspension Cruiser Saddle 9.  Bikeroo Wide Bicycle seat 8.  Planet Bike Men’s ARS Anatomic Relief Bike saddle 7.	77.72133516147733
706	146_1-11	No, the bike seat is for me	MARCO_56_269024389-19	We have personally tested out all three seats and can say they all perform great on the trails, but each seat has its own unique benefits. The Shotgun is the best seat for you if: You want the thickest padded seat for your little grom You want your child to have their own handlebars Your bike’s top tube is wider than 2″ The Do Little is the best seat for you if: You plan on using the seat with other bike styles, such as a cruiser or bike with a step-through frame You want the child to sit as low as possible on the frame.  On most mountain bikes, the Do Little sits slightly lower than the others.  The Mac Ride is the best seat for you if: You plan on switching the seat between two or more bikes regularly You want adjustable height footrests Casual Use All of the seats we listed above will work for casual riding, but the Tyke Toter and the UrRider are better suited for casual riding.  Both seats are bulkier and include integrated handlebars for the child.  On the flip side, they are easy to mount and are more affordable.  The Tyke Toter is the best seat for you if: You are concerned about child’s weight (it has no weight limit!)	77.52449813857675
707	146_1-11	No, the bike seat is for me	MARCO_47_1332461670-3	We should point out that the list you see below is in no particular order, this means that each bike seat should be reviewed on its own features/appearance, rather than you simply skipping to the final spot and missing out on what could be the best mountain bike seat for you. A lot of hard work went into this list, so we’re happy to bring this to you finally.  If you’re still with questions at the end, check out our buyers guide section for more info.  You can also get padded bike shorts to add comfort.  View The Best Mountain Bike Seat Below 1.  Schwinn Quilted Wide Cruiser Saddle Check Price on Amazon We are kicking off our list here with style, Schwinn’s quilted wide cruiser road bike saddle is the perfect hybrid — not only is this one of the more comfortable seats we have right now, but it is also a very stylish one!  We’ve included this bike saddle in our list as we believe that style is somewhat of an important requirement for all mountain bike owners out there.  The coil springs underneath this seat provide excellent support under you as you cycle.  We should also point out that this seat is waterproof which means you can ride it in every condition without worry!	76.86194020137191
708	147_1-1	What do you think is the best Marvel movie?	MARCO_50_2255250854-13	Some of Marvel’s best which aren’t on this list: -Captain America: Winter Soldier/Nothing connected to Endgame, but it’s one of the best MCU movies -Black Panther/ Very different movie in terms of tone, excellent villain -Guardians of the Galaxy Vol 2/ I personally love this film, a lot of people seem to keep it lower on the list, but it’s definitely worth checking out -Ironman/ Amazing movie, introduces one of the best characters in the MCU perfectly.  -Spider-Man: Homecoming/ A great solo film that has a fantastic villain and great performance from Tom Holland.  So yeah, that’s pretty much it, the other movies (Thor, Ant-Man) are good, but Ironman 2 and 3 can be skipped as well as Incredible Hulk.  I’d say watch Thor: The Dark World just for the one plot point, but you can even skip that honestly.  Hope you enjoy!  Related Answer James Henry , Big fan of the character.  Been reading marvel comics for close to 30 years.  Answered 3 years ago · Author has 4.4K answers and 19.5M answer views In what order should I watch “Captain America”, and why?  Watch them in the order they were released.  Captain America: The first Avenger.  Captain America: The Winter Soldier.	84.92175353504717
709	147_1-1	What do you think is the best Marvel movie?	MARCO_36_888487863-6	I doubt we'll see something of this scale tied up so neatly ever again. Not only that, Endgame is a fun movie in its own right.  An incredible achievement all considered.  Black Panther The best movie in the Marvel Cinematic Universe to date?  It's up there.  But beyond its quality, Black Panther felt important.  It remains a cultural touchstone and its impact still resonates.  Killmonger is also one of the all-time best villains.  The Guardians of the Galaxy Disney Plus It's weird, it's funny and it pushes the MCU in directions you don't expect -- but Guardians of the Galaxy is just a well made, smart throwback of sorts.  It's got big Indiana Jones and Romancing the Stone vibes and you have to respect that.  Iron Man Marvel Studios Without Iron Man, there is no Marvel Cinematic Universe, so show some goddamn respect!  But Iron Man is more than a proof of concept, it's just a fantastic, ground-breaking superhero movie.  It's loose, interesting and literally vibrates with energy.  It's aged fantastically well.  Thor: Ragnarok Marvel Let's be honest, it's the best one.  Thor: Ragnarok came in and completely rewrote the book on how to make a superhero movie.  More like this please.  Also more Korg.	76.79096246510744
710	147_1-1	What do you think is the best Marvel movie?	MARCO_41_107614308-1	Best Marvel movies – ranked!  From Avengers: Endgame to Iron Man | GamesRadar+ Home Features Best Marvel movies – ranked!  From Avengers: Endgame to Iron Man By GamesRadar Staff 5 months ago Look back on a decade of the best Marvel movies – now with added Spider-Man: Far From Home!  (Image credit: Disney/Marvel)  With over 10 years of Marvel movies, ranking them is a bit of a daunting prospect.  There's plenty of worthy contenders for the top spot, like Black Panther, Avengers: Endgame, or Infinity War, which makes picking just one almost undoable.  But, the teams at GamesRadar+ and Total Film have come together and done the impossible – we've ranked the best Marvel movies of all time.  The MCU has hopped through its fair share of genres over the years, taking us off on cosmic space adventures, journeying into Viking mythology, and plunging into Cold War-style spy stories, which means the movies on this list can be hugely different to each other – so there's loads of choice.  The good news is you can stream most of the MCU on Disney Plus now, and there's never been a better time to get caught up as new series launch on Disney Plus throughout the year, like The Falcon and the Winter Soldier.	76.01892638579011
711	147_1-3	Remind me of the elevator scene from Captain America: The Winter Soldier (2014)	MARCO_44_610674293-7	We can't wait to see how horror legend Sam Raimi plans to top it in his forthcoming sequel. Average reader score: 8.108765037. 9.  Captain America: The Winter Soldier 2 Arguably the best Marvel movie ever (at least as a standalone piece of cinema), The Winter Soldier wasn't even the best-ranked Captain America movie according to Inverse readers.  Then again, as you'll soon see, this list favors big ensemble casts over tightly paced thrillers.  Average reader score: 8.187722192. 8.  Iron Man (2008)  Over a decade after its release, the first movie in the Marvel Cinematic Universe still holds up.  From Robert Downey Jr.'s unexpected winning performance (director Jon Favreau had to fight to cast his star) to Samuel L. Jackson's quotable first appearance in the post-credits scene, there's a lot to love in Iron Man.  Average reader score: 8.313602971. 7.  Captain America: Civil War (2016) Maybe not the best Captain America story, but arguably the most important movie that bears his name, Civil War is basically an Avengers film in disguise.	88.53097361093387
712	147_1-3	Remind me of the elevator scene from Captain America: The Winter Soldier (2014)	MARCO_41_107614308-20	Infinity War manages to be emotionally powerful and incredibly funny (often in the same scene), its scale and scope are mind-bogglingly vast, and the crossover character interactions are unexpected and fun. Perhaps, most importantly, Marvel solves its villain problem in spectacular style, with Josh Brolin’s Thanos being both the driving force of the movie and a plausible bad guy – his grand plan is clearly deranged, but there's a weird, twisted logic to it.  And without Infinity War there could be no Endgame.  1.  Captain America: The Winter Soldier (2014)  Here it is.  The best Marvel movie.  The Winter Soldier set a new precedent for the MCU.  The Captain America sequel is a totally different take on the universe – a ’70s Cold War thriller that doesn't put a foot wrong.  Hell, The Winter Soldier should be named one of the best Marvel movies of all time for the elevator scene alone; a moment so memorable it was homaged in Avengers: Endgame.  The movie also has far-reaching implications for the rest of the Marvel universe – such as that SHIELD reveal – and establishes the resurrected Bucky Barnes as a major piece in the puzzle for years to come.	88.23592619481497
713	147_1-3	Remind me of the elevator scene from Captain America: The Winter Soldier (2014)	MARCO_36_888487863-6	I doubt we'll see something of this scale tied up so neatly ever again. Not only that, Endgame is a fun movie in its own right.  An incredible achievement all considered.  Black Panther The best movie in the Marvel Cinematic Universe to date?  It's up there.  But beyond its quality, Black Panther felt important.  It remains a cultural touchstone and its impact still resonates.  Killmonger is also one of the all-time best villains.  The Guardians of the Galaxy Disney Plus It's weird, it's funny and it pushes the MCU in directions you don't expect -- but Guardians of the Galaxy is just a well made, smart throwback of sorts.  It's got big Indiana Jones and Romancing the Stone vibes and you have to respect that.  Iron Man Marvel Studios Without Iron Man, there is no Marvel Cinematic Universe, so show some goddamn respect!  But Iron Man is more than a proof of concept, it's just a fantastic, ground-breaking superhero movie.  It's loose, interesting and literally vibrates with energy.  It's aged fantastically well.  Thor: Ragnarok Marvel Let's be honest, it's the best one.  Thor: Ragnarok came in and completely rewrote the book on how to make a superhero movie.  More like this please.  Also more Korg.	80.9773019477725
714	147_1-5	I found the “Avengers Assemble” scene in Endgame more powerful than the elevator scene in Winter Soldier	MARCO_35_1404927520-5	Avengers: A Key Endgame Scene Was Originally in Infinity War The hammer is imbued with the power of Thor, and we saw Captain America become superpowered enough to both fight and take hits from Thanos. It can summon the clouds themselves and charge insane lightning bolts toward its enemies, with beings like Iron Man being completely incapacitated with a single attack.  Unfortunately, Hela destroyed it in short order, and we’ve seen powerful beings be able to parry its offense.  But if you apply the worthy clause, no one should be able to lift it at all in a fight.  4 Thanos’ Double-edged Sword This sword went unnamed in Avengers: Endgame, but it’s a shame we didn’t get to find out more about its properties, because the sword was incredibly powerful.  Thanos wielded it with a winning streak of almost a 100-percent, until Scarlet Witch was able to beat him.  RELATED:  Avengers: Endgame Almost Featured A Much Different Version of [  SPOILER]  With Thanos’ strength, the sword was able to destroy a vibranium shield, something no one has ever witnessed in the MCU.  It was durable enough to withstand attacks of literal towering boulders by Scarlet Witch, and could harm even Captain Marvel.	89.76937722368166
715	147_1-5	I found the “Avengers Assemble” scene in Endgame more powerful than the elevator scene in Winter Soldier	MARCO_50_2209194864-24	I enjoyed Endgame. I loved Captain America being worthy and fighting off Thanos I loved Peter Parker’s reunite with Tony Stark I loved Captain America saying Avengers Assemble, and the portal scene I loved Tony Stark outsmarting Thanos, and becoming the first mortal to use the Infinity Stones.  I think this movie is really good, I really do.  But this movie isn’t flawless, it’s not perfect.  I don’t think RDJ deserves an Oscar nomination, I don’t think this movie is as good as Shawshank redemption, or Inception.  There are too many flaws, and I prefer the original Avenger movie than this.  The 2012 Avengers had less characters to juggle with, better pacing, and better humor.  I wanted to like this movie, and make it a 9 out of 10 like most people.  But to me, there are so many factors that bring this movie down.  The more I watch it, the more flaws I found.  In conclusion, what disappointed me in Endgame was: Humor, life-less filter, off-screen development, and first two hours.  Related Answer Jack Stamper , Marvel Unlimited Subscriber and MCU Moviegoer Answered 2 years ago · Author has 60 answers and 52.7K answer views [	83.99217226123437
716	147_1-5	I found the “Avengers Assemble” scene in Endgame more powerful than the elevator scene in Winter Soldier	MARCO_30_352398788-11	It’s your standard (and not that great) team-up battle plotline, but the end-credits scene causes a serious dilemma when trying to place it in the MCU timeline. This movie takes place at the same time as Infinity War.  And while I really feel that watching Infinity War and Endgame back-to-back is most powerful, the end-credits scene could be a major spoiler.  It’s also important to Endgame to know where Ant-Man is, so I have to place it in this order for maximum effect.  22.  Avengers: Endgame After Infinity War’s devastating events, the remaining Avengers must find a way to go on.  This movie truly ties in everything we’ve been building towards from the beginning of Phase One, and every piece just seems to finally fall into place.  23.  Spider-Man: Far From Home Following the events of Endgame, Peter is dealing with grief, but just wants a break from his heroic duties to enjoy his school trip to Italy.  Unfortunately for him though, Nick Fury needs him for a mission.  Amidst his crime-fighting, a new hero, Mysterio, shows up to help.  Spider-Man: Far From Home is the official end of Marvel’s Phase Three. 24.	82.16102530714124
717	147_1-7	Let’s talk about Captain America The Winter Soldier’s far-reaching implications for the Marvel Cinematic Universe.	MARCO_36_835614201-3	“A huge congratulations to the Marvel Studios and Walt Disney Studios teams, and thank you to the fans around the world who lifted ‘Avengers: Endgame’ to these historic heights,” Alan Horn, co-chairman and chief creative officer of The Walt Disney Studios, said in a statement Saturday. “Of course, even with the passage of a decade, the impact of James Cameron’s ‘Avatar’ remains as powerful as ever, and the astonishing achievements of both of these films are ongoing proof of the power of movies to move people and bring them together in a shared experience,” he said.  “The talented filmmakers behind these worlds have much more in store, and we look forward to the future of both the Marvel Cinematic Universe and Pandora.”  It should be noted that with the acquisition of Fox earlier this year, Disney now owns “Avatar” and its upcoming slate of four sequels.  ﻿ ‘Avengers: Endgame’ just shattered multiple box office records News Videos	89.61901200341526
718	147_1-7	Let’s talk about Captain America The Winter Soldier’s far-reaching implications for the Marvel Cinematic Universe.	MARCO_18_3445744223-20	That same month, Avengers: Endgame ended the Infinity Saga with positive reviews and broke numerous box office records and became the fastest film to exceed $1 billion worldwide, doing so in five days. This film became the fastest to hit $1 billion and was later re-released again in theaters with extra scenes for the first time in an MCU film.  The re-release made Avengers: Endgame become the highest-grossing film of all time, surpassing the film Avatar .  By contrast, the June X-Men film Dark Phoenix performed poorly upon release due in part to poor critical reception.  In addition, it was observed that there was noticeable fan indifference for a concluding film series of a property that would be put in the complete control of Marvel Studios producer, Kevin Feige, along with the Fantastic Four, for integration into the Marvel Cinematic Universe franchise in due time considering Disney's acquisition of 20th Century Fox.  In July 2019, Phase 3 of the Marvel Cinematic Universe was concluded with the Sony film, Spider-Man: Far From Home which was released to critical and commercial success.	81.89731309050694
719	147_1-7	Let’s talk about Captain America The Winter Soldier’s far-reaching implications for the Marvel Cinematic Universe.	MARCO_38_37637565-1	Avengers: Endgame: Everything we know about the Infinity War sequel | Digital Trends Movies & TV Avengers: Endgame: Everything we know about the Infinity War sequel First reactions say that Avengers: Endgame will make you laugh and cry By Rick Marshall April 23, 2019 With the snap of his fingers, Avengers: Infinity War villain Thanos dramatically altered the Marvel Cinematic Universe, leaving the future of many popular characters in doubt and bringing the 2018 film to a close on one of the greatest cliffhangers of all time.  In doing so, he also made Avengers: Endgame one of the most anticipated movies to date in the MCU.  The latest updates on the film offer some new clips from Endgame, as well some very positive reviews from people who have already seen the movie.  Here’s everything we know about Avengers: Endgame so far.  ( Note: Spoilers for Avengers: Infinity War will be discussed below.)  Title: Avengers: Endgame Release date: April 26, 2019 Cast: Chris Evans, Robert Downey Jr., Scarlett Johansson, Chris Hemsworth, Jeremy Renner, Paul Rudd, Karen Gillan, Mark Ruffalo Directors: Anthony and Joe Russo First reactions Avengers: Endgame‘s Hollywood premiere took place on April 22 and the early reactions from members of the audience were overwhelmingly positive.	81.12464943528175
720	147_1-9	That’s a fair point, but I would argue that Iron man and Thor had great arcs like Captain America in their own movies.	MARCO_50_2240949679-3	Iron Man, Thor, Captain America 1, Ant-Man, Doctor Strange and Black Panther are all great origin stories for each of the main hero where each character learns to grow and all feel different from one another with Captain America 1 taking up back to the 40s filled with great action, Doctor Strange introducing us to the multiverse and mystic arts with inspiring visuals, Black Panther taking us to Africa and telling a story about kingship, Ant-Man being a suspenseful heist movie about family, Thor being a coming of age story and taking us to a whole new world and Iron Man starting the MCU with some high stakes. All 4 Avengers movies have great characters, stories, character interactions, visuals and some of the best action in the MCU.  Iron Man 2 and 3 develop Tony’s character really well and have decent action within, WS + Civil War create a more ambitious political character driven plot with tons of heart and great team ups and action and Guardians 1 and 2 just take everything I want in a great movie and combine it all beautifully (aside from a great villain in Guardians 1 and maybe too much humor).  While I do wish the MCU was more diverse with its setting, it’s still an incredible achievement and their future is looking bright.	94.6792271846789
721	147_1-9	That’s a fair point, but I would argue that Iron man and Thor had great arcs like Captain America in their own movies.	MARCO_36_932776067-11	"It's something much more interesting, thought-provoking and (dare I say it) profound. This film contains the best character work of any of the previous movies.  Not everyone gets an interesting arc (sorry, Thor) but pretty much every Avenger is confronted with intriguing character challenges that are handled in the most elegant way.  Best moment: ""The Vision, Iron Man and Thor shoot Ultron with their beams!!""  is the way I would describe my favorite moment in this film if I were 8 years old.  13 of 19 Marvel Studios 7: Guardians of the Galaxy Great characters you immediately care about, interacting with each other in fun ways, coupled with well-directed action -- that's why "" Guardians "" is so good.  From the late title card to the final dance-off, the movie strongly establishes its tone and doesn't deviate for over two hours.  The fact that people actually watched this movie and came to care about a talking raccoon and a walking tree is a testament to the skills of Marvel, the director (James Gunn), the writers and actors.  You'd have to be ultra nitpicky to find any fault here.  Best moment: The team comes together to share their pain in the overwhelming power of the Infinity Stone."	83.0527989608454
722	147_1-9	That’s a fair point, but I would argue that Iron man and Thor had great arcs like Captain America in their own movies.	MARCO_50_1888991651-6	Iron Man- A great superhero film, and definitely one of the best MCU movies. The Incredible Hulk (2008)- It’s ok, and the performances sorta make-up for the lack of good storytelling, so it’s at least not the worst.  Iron Man 2- Just a popcorn-flick, nothing special.  Thor- A well told story, but I find the movie can get boring at times if not watched with friends.  Absolutely fantastic special effects and performances.  Captain America: The First Avenger-  First on the MCU timeline, but it’s nothing too special.  other than the fact it’s set during WWII, this is just another run-of-the-mill superhero story.  The Avengers-  You have to see it to believe it.  It’s more than just another summer blockbuster, this has memorable characters, great dialogue, good storytelling, and just overall fun!  Iron Man 3-  A superhero film that tries to be artsy, this film is pretty good.  Thor 2-  The worst MCU film in my opinion, this movie is ok the first time you see it, but I do not recommend multiple viewings, as it gets boring real quick.  Captain America: The Winter Soldier-	82.14266985782888
723	147_1-11	Okay, what is the future of the Marvel Cinematic Universe franchise?	MARCO_38_40200777-1	What's Next for the Marvel Cinematic Universe in Phase 4 and Beyond | Digital Trends Movies & TV What’s next for the Marvel Cinematic Universe in Phase 4 and beyond By Rick Marshall January 10, 2020 It’s no secret that the Marvel Cinematic Universe looks a lot different after Avengers: Endgame, particularly now that we know who’s still alive and who won’t be active — alive or otherwise — in the immediate future.  With “Phase 3” of the MCU officially concluded after Spider-Man: Far From Home and Marvel revealing its release calendar for both the big screen and its Disney+ shows, we have a good idea where the studio plans to go now that its “Infinity Saga” is in the rearview mirror.  From films and television series in the works to far-off possibilities drawn from Marvel Comics history and the events of Endgame and Far From Home, here’s where the MCU is (and might be) headed.  (Note: There will be discussion of movie plot points here — including key events in Avengers: Endgame and Spider-Man: Far From Home — so consider this a spoiler warning if you’re not caught up with the MCU.)  Movies on the books Marvel Studios currently has a long list of films in various stages of development or casting.	85.12104269763222
724	147_1-11	Okay, what is the future of the Marvel Cinematic Universe franchise?	MARCO_27_1501997631-1	Every Upcoming Marvel Cinematic Universe Movie | Screen Rant Every Upcoming Marvel Cinematic Universe Movie Here is every upcoming Marvel Cinematic Universe movie slated for release - including MCU's Phase 4 and possibly even Phase 5 - from 2021 and beyond.  By Kara Hedash Published May 04, 2021 Share Share Tweet Email 0 Comment Last Updated: May 4, 2021 The Marvel Cinematic Universe Phase 3 is over, and now all eyes have turned to Phase 4 and even the MCU's Phase 5.  Avengers: Endgame will perhaps forever stand as the most monumental installment in the franchise, but Spider-Man: Far From Home actually closed out Phase 3.  The next phase of the MCU will break even more boundaries than it did before, with the promise of the multiverse and maybe even more time travel in the franchise's future.  Disney has been updating its movie release date calendar following the 20th Century Fox acquisition and, with the COVID-19 pandemic throwing everything into uncertainty, films like Black Widow and Eternals were pushed back, first by several months and then more than a year, with both films shifting to 2021.  Things shifted enough that WandaVision emerged as the first MCU project set in Phase 4, with The Falcon and the Winter Soldier coming second.	84.87837649392895
725	147_1-11	Okay, what is the future of the Marvel Cinematic Universe franchise?	MARCO_47_687400560-1	Every Marvel movie and TV show: Future release dates, cast, trailers, and the full list of all past releases Explainers Every Marvel movie and TV show: Future release dates, cast, trailers, and the full list of all past releases Thu May 06, 2021 at 2:35pm ET By Shawn S. Lealos Loki is coming to Disney+ and Black Widow is coming to theaters.  Pic credit: Marvel The Marvel Cinematic Universe has its movies and plans scheduled out for the next few years, even if there are only a few release dates known.  The MCU has also expanded beyond just the movie theaters, as they have an entire slate of Disney+ shows coming, all starting in 2021 with the first of the lineup being WandaVision.  With so many Marvel movies and TV shows coming, here is a look at everything you have to look forward to.  This will include every movie and series in the MCU and any that other studios might release, including Sony, which holds the rights to the Spider-Man universe.  Finally, we will constantly update this list with all newly announced Marvel movies and TV shows, as well as updates to release dates, cast info, and more.  We made the last update on May 6, 2021, with brand-new release dates for the 2022 MCU releases.	78.32084980525542
726	147_1-13	That’s a great point. What is Marvel Studios’ approach to diversity?	WAPO_1462c3a724913bbafa0b5e8ef32f76d4-4	Marvel has been criticized in media and social media for the lack of creative diversity behind its recent popular hip hop covers. [  Note: Marvel is quick to say that it already had diverse hires planned when the controversy occurred.]  Alonso has heard the criticism and said that even before such complaints went viral, Marvel was working to diversify both the content within its pages and its roster of creative talent.  “You’re always going to get complaints, but the key thing is, we’re looking for great writers,” Alonso said.  “I’m extremely excited about our lineup.”  “We’re always mindful of finding diverse talent,” Alonso noted.  “If you take a look at our recent announcements [  Black Panther, Totally Awesome Hulk], which were underway more than a year ago, we were conscious of this and working towards this long before anybody had any complaints.”  As for the years-in-the-making event that preceded Civil War II — and which recently concluded after delays — Alonso said that he was proud of the highly anticipated finish of Jonathan Hickman’s Secret Wars.  “I think Jonathan not only stuck the landing for [  Secret Wars], but also for our larger goals to transform the Marvel universe,” Alonso said.	91.33754925960966
727	147_1-13	That’s a great point. What is Marvel Studios’ approach to diversity?	MARCO_50_2240949679-117	And while that works with a character like Batman, other characters’ movies like Wonder Woman or Justice League do not benefit from being filmed in the same dark, David Fincher-esque style of filmmaking. This is the reason DC has recently announced Justice League would be re-edited to avoid this approach.  Suicide Squad made sense being grim and gritty because at it’s core, that was a movie about criminals seeking redemption.  DC has not been able to make their movies different enough from one another.  They take the same approach to Wonder Woman that they took to Batman which is a creative choice that baffles me.  It’s like their producers chose the wrong aspects of the Chris Nolan Batman movies to recreate and it hasn’t served them well.  People liked his Batman trilogy because they were really solid, great films; not because of the dark color palette or moody atmosphere.  Marvel on the other hand has actual diversity in their films.  They have made straight up action/superheroic blockbusters, they’ve done sci-fi, they’ve done gory horror, light-hearted family films, romance, comedies, heist movies, childrens/young adult movies and I only see them doing more in terms of genre films.  Marvel has this thing called variety, something the DCEU sorely needs.	89.5591285619812
728	147_1-13	That’s a great point. What is Marvel Studios’ approach to diversity?	WAPO_C6IMP7MJ3ZEQZJPNSY27GJGIQY-1	THE CHANGE seems to arrive not as coincidence: The past four films from the Marvel Cinematic Universe have featured a female lead of color.  In the 15 months since “Doctor Strange” faced accusations of “whitewashing” Tilda Swinton’s ancient mystic character in the film, Marvel has embraced its fuller turn toward diversity.  This Friday’s “Black Panther” spotlights the Oscar-winning Lupita Nyong’o as Nakia, a Wakandan spy who fights alongside the title character and his fierce all-female special forces unit, the Dora Milaje.  For the Kenyan-raised Nyong’o, it’s a chance to escape the veil of CGI effects in Disney’s “Jungle Book” and Star Wars franchise and play a high-profile part in a film that celebrates Africa.  Her arrival was preceded last year by Zoe Saldana as the green-tinted Gamora in “Guardians of the Galaxy Vol.  2″; Zendaya as Peter Parker’s “pal” Michelle/MJ in Sony’s “Spider-Man: Homecoming”; and Tessa Thompson’s boozing and battling Valkyrie in “Thor: Ragnarok.”	86.32683757884661
